title,주소,Latitude,Longitude
중랑 묵동아이파크점,"서울 중랑구 동일로157길 60 (묵동, 기림빌딩)",37.6096699,127.0742987
중랑 비콘힐영수학원점,"서울 중랑구 숙선옹주로 85 (묵동, 신내4단지신내아파트)",37.6169056,127.0860847
중랑 사가정아이파크점,서울 중랑구 면목동 157-59,37.5835148,127.0820472
중랑 상봉건영2차점,서울 중랑구 신내로7다길 3 (상봉동),37.601734,127.0948333
중랑 신내6단지점,"서울 중랑구 신내로17길 83 (신내동, 신내6단지아파트)",37.6152957,127.0911221
중랑 신내9단지점,"서울 중랑구 신내로 127 (신내동, 신내9단지신내아파트)",37.6120569,127.0947791
중랑 신내성원1호점,서울 중랑구 신내동 783,37.6048781,127.0947185
중랑 신내우디안점,"서울 중랑구 신내역로 165 (신내동, 신내 데시앙포레)",37.6156926,127.1112086
중랑 신내윤강수학학원점,서울 중랑구 신내역로 213,37.6198013,127.1065331
중랑 이레학원점,서울 중랑구 용마산로94길 9-20,37.589943,127.0980362
중랑 중랑초점,"서울 중랑구 동일로101길 63 (면목동, 면목한신아파트)",37.5873396,127.0753761
중랑 탑e해법수학점,서울 중랑구 면목동 727-122,37.5739876,127.0803162
중화산에코르점,전북 전주시 완산구 화산천변6길 3 (중화산동2가),35.8212696,127.1158421
진주 SKY시티프라디움점,"경남 진주시 개양로 100 (가좌동, SKY 시티프라디움)",35.1545639,128.1166712
진주 무지개초점,경남 진주시 소호로 16 (충무공동),35.1703301,128.135341
진주 상평1점,경남 진주시 공단로 17-1,35.1751081,128.1018371
진주 주약점,경남 진주시 천수로 55-1,35.1712708,128.0912228
진주 초전장재초점,경남 진주시 초전동 1696-7,35.2145826,128.1113016
진주 탑신평점,경남 진주시 진양호로 278 (신안동),35.1847306,128.0749816
진주 평거휴먼시아3차점,"경남 진주시 새평거로 111 (평거동, 평거휴먼시아3단지)",35.1738147,128.0654304
진주 혁신도시1차점,"경남 진주시 사들로 157 (충무공동, 혁신도시엘에이치아파트1단지)",35.1819911,128.1477374
진천 스마트해법수학 진천점,충북 진천군 진천읍 상산로 66 (읍내리),36.8543689,127.4413221
진해 냉천점,"경남 창원시 진해구 냉천로 235 (자은동, 창원자은 에일린의 뜰)",35.155221,128.722098
진해 석동서일점,"경남 창원시 진해구 진해대로 725 (석동, 대우푸르지오)",35.1601284,128.7015374
진해 석동점,경남 창원시 진해구 석동로83번길 2,35.1579624,128.7060368
진해 신항만점,경남 창원시 진해구 신항북로 202,35.0869218,128.811548
진해 용원부영점,"경남 창원시 진해구 안청남로 13 (청안동, 부영아파트(1차))",35.10214,128.8044718
진해 일신님점,"경남 창원시 진해구 안골로 359 (용원동, 일신님아파트)",35.1027809,128.808363
진해 자은이루미점,"경남 창원시 진해구 진해대로 945 (자은동, 덕산쇼핑센터)",35.1489617,128.708021
진해 장천점,경남 창원시 진해구 충장로657번길 20,35.1306508,128.7057375
진해 푸르지오점,"경남 창원시 진해구 천자로 386 (풍호동, 창원마린푸르지오1단지",35.1333194,128.7070374
진해 풍호우성점,"경남 창원시 진해구 충장로 575-3 (풍호동, 우성종합상가)",35.1384723,128.7033127
진해 호반베르디움점,"경남 창원시 진해구 웅천동로43번길 19 (남문동, 남문 호반베르디움)",35.1064323,128.7518583
창녕 밝은미래점,경남 창녕군 창녕읍 교상길 1 (교상리),35.539762,128.5001048
창원 가음동더샵점,"경남 창원시 성산구 대정로 36 (가음동, 가음동종합상가)",35.223465,128.6774463
창원 남양다락방점,"경남 창원시 성산구 대암로 40-14 (남양동, 동양람세스빌딩)",35.2137381,128.7009256
창원 남양성원2차점,"경남 창원시 성산구 대정로 99 (남양동, 성원2차아파트)",35.2121068,128.703806
창원 남양우성점,경남 창원시 성산구 남양동 17,35.2129745,128.6988979
창원 대방점,"경남 창원시 성산구 대정로 138 (대방동, 대방대동아파트)",35.2114343,128.7090833
창원 도계점,경남 창원시 의창구 하남천동길 20 (도계동),35.260264,128.6394881
창원 반림점,경남 창원시 성산구 반림동 14-2,35.2356768,128.6699533
창원 반림현대A점,"경남 창원시 성산구 반송로 177 (반림동, 현대아파트)",35.2370168,128.6747685
창원 반송점,경남 창원시 성산구 반송로 148-6,35.2358718,128.6711886
창원 봉림점,경남 창원시 의창구 사림로 47,35.2474637,128.6779471
창원 북면감계아내1차점,"경남 창원시 의창구 북면 감계로 277 (감계리, 창원 감계 아내 에코프리미엄)",35.3031914,128.5911307
창원 북면감계푸르지오점,경남 창원시 의창구 북면 감계리 225-2,35.2989714,128.5871345
창원 북면무동엘리트점,"경남 창원시 의창구 북면 무동로226번길 14 (무동리, 명성빌딩)",35.3175725,128.584542
창원 북면휴먼빌점,"경남 창원시 의창구 북면 감계로 297 (감계리, 감계 일신휴먼빌)",35.3033355,128.5946853
창원 북면힐스테이트4차점,경남 창원시 의창구 북면 감계리 225-1,35.2989714,128.5871345
창원 북면힐스테이트점,"경남 창원시 의창구 북면 동전로 86 (감계리, 감계힐스테이트 1",35.303859,128.5973296
창원 사파동성점,"경남 창원시 성산구 비음로 150 (사파동, 사파동성아파트)",35.2195662,128.7043578
창원 성주유니온빌리지점,경남 창원시 성산구 삼정자로 79,35.2000473,128.7149694
창원 소답점,"경남 창원시 의창구 읍성로79번길 8-1 (소답동, 거성축산)",35.2658141,128.626805
창원 안민초등점,경남 창원시 성산구 안민로117번길 14-1 (안민동),35.1870906,128.6899592
창원 용호다산점,"경남 창원시 성산구 용지로 233 (용호동, 롯데아파트)",35.2344637,128.6846744
창원 중동유니시티점,"경남 창원시 의창구 중동로 34 (중동, 창원중동유니시티1단지)",35.2548587,128.6266868
창원 청담베스트점,경남 창원시 성산구 대암로 247,35.2038318,128.711652
창원 토월성원1단지점,"경남 창원시 성산구 원이대로 774 (상남동, 성원아파트)",35.2166758,128.6920639
창원 토월초점,경남 창원시 성산구 비음로4번길 4 (사파동),35.2284102,128.6969842
창원 팔용벽산A점,"경남 창원시 의창구 반계로 104-8 (팔용동, 벽산블루밍아파트B단지)",35.2530499,128.6176616
창원 팔용중앙점,"경남 창원시 의창구 사화로90번길 6 (팔용동, 원풍아파트)",35.2523708,128.6153215
창원 한들초점,"경남 창원시 의창구 소봉로 50 (봉림동, 봉림휴먼시아1단지)",35.2542049,128.6700941
천안 두정포레나점,충남 천안시 서북구 천안대로 980-17 (두정동),36.8351077,127.1357035
천안 목천부영1호점,"충남 천안시 동남구 목천읍 삼성5길 62 (응원리, 제일아이조움프라자)",,
천안 백석주공2차점,"충남 천안시 서북구 백석3로 91 (백석동, 백석그린빌2차아파트)",36.8219299,127.1221147
천안 백석환서1호점,충남 천안시 서북구 한들2로 34-28 (백석동),36.8269292,127.121462
천안 벽산태영점,"충남 천안시 서북구 월봉4로 140-14 (쌍용동, 월봉벽산태영아파트)",36.7990318,127.1167693
천안 불당대원점,충남 천안시 서북구 불당13길 2 (불당동),36.8045905,127.1155584
천안 불당동일1호점,"충남 천안시 서북구 시청로 73 (불당동, 불당마을동일하이빌아파트)",36.8079319,127.1124729
천안 불당린스트라우스2단지점,"충남 천안시 서북구 불당19로 111 (불당동, 천안불당린스트라우스2단지)",36.8145439,127.1015353
천안 불당호반2차점,충남 천안시 서북구 불당동 1613,36.8121513,127.1040104
천안 성성푸르지오3차점,"충남 천안시 서북구 성성6로 68 (성성동, 천안레이크타운3차푸르지오)",36.8405029,127.1271049
천안 성지새말2단지점,"충남 천안시 동남구 일봉로 17 (신방동, 성지새말아파트)",36.7941107,127.130065
천안 신방통정비발디점,충남 천안시 동남구 통정9로 70 (신방동),36.7705289,127.1323718
천안 신부힐스테이트점,충남 천안시 동남구 신부동 300-3,36.8255803,127.1546207
천안 신안초점,충남 천안시 동남구 원성25길 13-7 (원성동),36.8142616,127.1612325
천안 신흥초교점,충남 천안시 동남구 목천읍 신계5길 30 (신계리),36.7737437,127.2159103
천안 쌍용마을뜨란채점,"충남 천안시 서북구 봉서산1길 41 (쌍용동, 농협)",36.8070727,127.1185454
천안 쌍정센터점,"충남 천안시 서북구 월봉1길 16 (쌍용동, 오성빌딩)",36.7884414,127.1170097
천안 용곡세광2차점,"충남 천안시 동남구 풍세로 769-28 (용곡동, 용곡마을세광2차엔",36.788698,127.1396808
천안 용곡용소초점,"충남 천안시 동남구 일봉로 87-4 (용곡동, 나현빌딩)",36.7908203,127.1373035
천안 월봉일성1호점,충남 천안시 서북구 쌍용동 1556,36.7946366,127.115539
천안 차암효성해링턴점,"충남 천안시 서북구 3공단6로 123 (차암동, 효성해링턴플레이스 스마일시티)",36.85019,127.113725
천안 청당벽산1호점,"충남 천안시 동남구 청당2길 118 (청당동, 청당벽산블루밍아파트)",36.7790634,127.1558345
천안굿모닝힐1호점,"충남 천안시 동남구 신부8길 21 (신부동, 도솔노블시티 동문굿모닝힐)",36.8161626,127.1622338
천안타워스마트해법수학교습소,충남 천안시 서북구 미라15길 23,36.8063596,127.1314446
철산 도덕파크1점,경기 광명시 철산동 625-2,37.4710001,126.8654055
철산13단지1호점,"경기 광명시 철산로 57 (철산동, 철산13단지주공아파트)",37.4784302,126.8706208
철산푸르지오하늘채점,"경기 광명시 디지털로 24 (철산동, 철산푸르지오하늘채)",37.4721574,126.8691055
청주 금천부영점,충북 청주시 상당구 금천동 장자마을7단지부영아파트 701-709,36.6274623,127.5091301
청주 내덕덕벌초점,충북 청주시 청원구 1순환로341번길 73 (내덕동),36.6552324,127.47845
청주 더베스트학원점,충북 청주시 흥덕구 옥산면 오송가락로 1071 (가락리),36.670489,127.3840508
청주 더하이스트점,"충북 청주시 청원구 오창읍 중부로 760 (양청리, 오창 롯데캐슬 더 하이스트)",36.7102078,127.4362113
청주 분평초점,충북 청주시 서원구 분평동 1200-2,36.6118218,127.4945997
청주 수곡한솔점,충북 청주시 서원구 수곡동 315,36.619806,127.4751516
청주 스마트해법수학 금천용담점,"충북 청주시 상당구 산성로112번길 32 (용담동, 한라멤버스Ⅰ)",36.631762,127.5062496
청주 스마트해법수학 분평4단지점,"충북 청주시 서원구 1순환로1137번길 80 (분평동, 분평주공4단지아파트)",36.6098826,127.494224
청주 스마트해법수학 푸르지오점,"충북 청주시 흥덕구 송화로214번길 7 (송절동, 청주테크노폴리스푸르지오)",36.6690418,127.4571424
청주 스마트해법수학운동초점,"충북 청주시 상당구 월운로 116 (용암동, 동남 힐데스하임)",36.6041921,127.5181636
청주 스마트해법영어수학 수곡점,"충북 청주시 서원구 수곡로 39 (수곡동, 새마을금고)",36.6156272,127.4733742
청주 스마트해법직지학원점,"충북 청주시 흥덕구 대신로74번길 10 (복대동, 두일빌딩)",36.6394335,127.436201
청주 시티프라디움교실,"충북 청주시 상당구 중고개로142번길 31 (용암동, 시티프라디움 1단지)",36.6178776,127.5181701
청주 신봉점,충북 청주시 흥덕구 신봉동 310,36.6458647,127.4677852
청주 용담점,충북 청주시 상당구 용담동 425,36.6351813,127.5080395
청주 우미린2차해법수학점,충북 청주시 상당구 수영로353번길 41 (용담동),36.6338563,127.5124981
청주 율량대원1차점,"충북 청주시 청원구 율량로 103 (주성동, 대원칸타빌1단지아파트)",36.6734227,127.4977822
청주 주성e해법수학점,충북 청주시 상당구 사직대로361번길 158-2 (북문로3가),36.6434119,127.4883167
청주 파크자이점,충북 청주시 흥덕구 비하동 422,36.6343609,127.4200832
청주 효성스마트해법수학점,"충북 청주시 흥덕구 가경로 61 (가경동, 효성아파트)",36.6207782,127.4404431
최여정 해법수학,"전남 강진군 강진읍 서문길 15-9 (서성리, 강진서성 남양휴튼 아파트 2단지)",34.6397673,126.7635115
춘천 남부초교점,강원 춘천시 춘주로147번길 12-14 (퇴계동),37.8591353,127.7259619
춘천 동부초점,"강원 춘천시 후석로186번길 9 (석사동, 진흥아파트)",37.8682065,127.7534685
춘천 만천점,강원 춘천시 동면 만천양지길 33 (만천리),37.8846678,127.7589169
춘천 석사에버빌1차점,"강원 춘천시 지석로 115 (석사동, 현진에버빌1차 상가)",37.851245,127.7472112
춘천 우두롯데인벤스점,"강원 춘천시 충열로 27 (우두동, 롯데인벤스아파트상가)",37.899831,127.730916
춘천 장학 해온채점,"강원 춘천시 동면 소양강로 102 (장학리, 장학엘에이치해온채)",37.8976295,127.7523889
충남 계룡 신성점,"충남 계룡시 장안1길 9 (금암동, 신성미소지움1차아파트)",36.2721423,127.2458152
충남 계룡 한라비발디점,충남 계룡시 두마면 농소리 972,36.2611475,127.257606
충남 계룡신성1차점,"충남 계룡시 장안1길 9 (금암동, 신성미소지움1차아파트)",36.2721423,127.2458152
충남 계룡점,충남 계룡시 신도안면 신도안1길 61 (남선리),36.2968512,127.24499
충남 금산1호점,"충남 금산군 금산읍 비호산로 4 (상리, 잉글리쉬아이)",36.1117172,127.4871536
충남 논산 자이점,"충남 논산시 시민로132번길 7 (내동, 힐스테이트자이논산)",36.1811928,127.1019975
충남 당진거산점,"충남 당진시 신평면 거산3거리길 37 (거산리, 명인치과)",36.8808943,126.7547178
충남 당진송악대림점,"충남 당진시 송악읍 반촌로 103 (가학리, 송악e편한세상)",,
충남 당진신평리가점,"충남 당진시 신평면 신평로 792 (금천리, 당진신평 LIG 리가아파트)",36.882459,126.777337
충남 부여 규암초점,충남 부여군 규암면 계백로 8,36.274152,126.8811515
충남 예산석탑점,"충남 예산군 예산읍 아리랑로 43 (주교리, 석탑유익아파트)",36.687688,126.836089
충남 조치원 자이점,"세종특별자치시 조치원읍 도원로 16 (죽림리, 자이아파트)",36.5899127,127.2899907
충남 청양점,충남 청양군 청양읍 칠갑산로7길 15-1 (읍내리),36.4522542,126.8047347
충남 홍성초교점,충남 홍성군 홍성읍 오관리 654-14,36.5994365,126.655862
충북 동성점,"충북 음성군 맹동면 학예로 55 (동성리, 엘에이치이노밸리)",36.9136561,127.5422225
충북 스마트해법수학 내곡초점,"충북 청주시 흥덕구 송화로108번길 111 (송절동, 청주우방아이유쉘2단지)",36.6667476,127.4546974
충북 스마트해법수학 보은1교실점,충북 보은군 보은읍 삼산로4길 18 (삼산리),36.4852827,127.7184835
충북 스마트해법수학 하복대점,충북 청주시 흥덕구 가경동 1240,36.6286927,127.4359324
충북 스마트해법영어수학학원 광혜원점,충북 진천군 광혜원면 화랑1길 7,36.9939376,127.4367576
충북 영동점,충북 영동군 계산로 32-12,36.1734074,127.7799923
충북 오창The Best점,충북 청주시 청원구 오창읍 오창중앙로 32,36.7092307,127.4245797
충북 중흥s클래스점,"충북 청주시 상당구 단재로 312 (방서동, 방서중흥에스클래스)",36.6022671,127.5040538
충북 청출어람학원점,충북 진천군 이월면 송림8길 7-4 (송림리),36.9308494,127.4300278
충북 킹덤수학학원점,충북 청주시 흥덕구 덕암로108번길 61,36.6502444,127.4592363
충주 교현성남점,충북 충주시 교현동 269-3,36.9672342,127.9408232
충주 교현점,충북 충주시 교현동 592-16,36.9761995,127.9323579
충주 남산동일하이빌점,"충북 충주시 염밭로 22 (용산동, 남산동일하이빌)",36.9594566,127.945315
충주 연수아이파크점,충북 충주시 연수동 605,36.9926441,127.9368175
충주 호암힐데스하임점,"충북 충주시 호암토성2로 1 (호암동, 호암 힐데스하임)",36.9553942,127.9332373
칠곡 북삼대동점,경북 칠곡군 북삼읍 인강5길 61 (인평리),36.0677078,128.3402888
칠곡 북삼인평점,경북 칠곡군 북삼읍 인평리,36.0689495,128.3379862
칠곡 석적점,경북 칠곡군 석적읍 남율로9길 62 (남율리),36.0687064,128.40553
칠곡 장곡부영점,경북 칠곡군 석적읍 북중리3길 68 (중리),36.0793052,128.4142131
통영 무전점,"경남 통영시 무전1길 50 (무전동, 영성빌딩)",34.8612458,128.4235824
통영 미수점,"경남 통영시 진남아랫길 3 (미수동, 에덴의동쪽)",34.8316929,128.4066108
통영 용남엘리트점,경남 통영시 용남면 대곡길 12,34.8654357,128.4396662
통영 죽림점,경남 통영시 광도면 죽림리 1578-2,34.8780361,128.4169643
통영 죽림중앙점,"경남 통영시 광도면 죽림1로 17-51 (죽림리, 동성프라자)",34.8798806,128.4152121
파주 e해법드림학원,경기 파주시 금촌동 237-1,37.7554807,126.7689508
파주 가람비발디점,"경기 파주시 가람로116번길 130 (와동동, 가람마을7단지 한라비",37.7325573,126.7638242
파주 가람해법학원,"경기 파주시 가람로 6 (와동동, 월드타워)",37.73326,126.751071
파주 강한수학점,"경기 파주시 새꽃로 10 (금촌동, 후곡마을주공아파트)",37.7528935,126.77098
파주 금릉4단지점,"경기 파주시 후곡로 50 (금촌동, 후곡마을뜨란채)",37.7528935,126.77098
파주 금릉502점,"경기 파주시 쇠재로 133 (금촌동, 쇠재마을뜨란채)",37.7519807,126.7736787
파주 금촌513점,경기 파주시 금촌2동 쇠재마을아파트 501-516,37.7519807,126.7736787
파주 금촌유앤아이점,"경기도 파주시 금신초교길 72 201동 604호 (금촌동, 한일유앤아이아파트)",37.7694272,126.7713893
파주 더위너스학원점,"경기 파주시 정담길 61 (아동동, 동문프라자)",37.7705348,126.776195
파주 문산자연앤5단지점,"경기 파주시 문산읍 당동1로 12 (당동리, 자연앤꿈에그린)",37.8616666,126.7780798
파주 문산한양수자인점,"경기 파주시 문산읍 당동1로 52 (당동리, 파주한양수자인 리버팰리스 아파트)",37.8652528,126.7740032
파주 문산힐스테이트1차점,"경기 파주시 문산읍 방촌로 1744 (당동리, 파주힐스테이트1차)",37.867828,126.786258
파주 바른e해법수학학원점,경기 파주시 숲속노을로 275 (문발동),37.7250274,126.7108351
파주 산내센트럴푸르지오점,경기 파주시 심학산로 385,37.7192471,126.7343085
파주 산내푸르지오점,"경기 파주시 심학산로 385 (목동동, 운정신도시 센트럴 푸르지오)",37.7192471,126.7343085
파주 새말점,경기 파주시 문산읍 문향로17번길 45 (문산리),37.8543034,126.7838196
파주 서원마을7단지점,"경기 파주시 쇠재로 30 (금촌동, 서원마을뜨란채)",37.7487512,126.7718913
파주 선유e해법솔루션학원점,경기 파주시 문산읍 사임당로 65-21 (선유리),37.8629142,126.7993599
파주 에이플러스학원점,"경기 파주시 미래로 369-72 (동패동, 우성메디피아)",37.7110662,126.7443938
파주 엘크루스마트해법학원,경기 파주시 가람로116번길 45 (와동동),37.7353514,126.764262
파주 운정산내7단지점,경기 파주시 청암로 50 (목동동),37.7343241,126.7367273
파주 운정아이파크점,"경기 파주시 심학산로 384 (동패동, 운정신도시 IPARK)",37.7150124,126.7343635
파주 운정연리지점,"경기 파주시 해솔로 20 (목동동, 해솔마을4단지 벽산우남연리지)",37.727212,126.749461
파주 운정중흥S클래스점,경기 파주시 심학산로 234 (동패동),37.7157622,126.716679
파주 운정힐스테이트수학애점,경기 파주시 교하로 100 (목동동),37.7261988,126.7379897
파주 이룸점,경기 파주시 가람로 109,37.7379096,126.7579495
파주 재성점,"경기 파주시 동패로 100 (동패동, 한울마을 3단지)",,
파주 좋아서하는수학독서학원점,경기 파주시 초롱꽃로 133-3 (동패동),37.7111418,126.7194651
파주 책향기10단지점,"경기 파주시 책향기로 441 (동패동, 책향기마을10단지동문굿모닝힐)",37.7259263,126.7209399
파주 풍림아이원점,"경기 파주시 후곡로 77 (금촌동, 금촌 풍림아이원아파트)",37.7507586,126.7748175
파주 플라토영어스마트해법수학점,경기 파주시 탄현면 참매미길 74 (법흥리),37.7747527,126.7017381
파주 하이엔드 영수학원점,경기 파주시 해올2길 20,37.7343221,126.7310914
파주 한빛마을7단지점,"경기 파주시 와석순환로 61 (야당동, 한빛마을7단지)",37.7086878,126.7516931
파주 한울벽산블루밍점,"경기 파주시 동패로 117 (동패동, 한울마을2단지 운정벽산블루밍아파트)",37.7130024,126.7399498
파주 해냄스마트해법수학점,"경기 파주시 금바위로 100-1 (와동동, 가람마을3단지동문아파트)",37.7318136,126.7582463
파주 해법top학원,"경기 파주시 송화로 13 (아동동, 팜스프링아파트)",37.773506,126.776678
파주 해법스터디학원점,경기 파주시 가온로 104 (목동동),37.7205476,126.744097
파주 해법와석학원점,"경기 파주시 한빛로 9 (야당동, 한빛마을3단지자유로아이파크아파트)",37.7111492,126.7531319
파주 해법정문보습학원점,경기 파주시 금촌동 931-13,37.7608332,126.7699235
파주 해솔2단지점,"경기 파주시 와석순환로 347 (목동동, 해솔마을2단지월드메르디앙)",37.7304379,126.7386407
파주 해솔롯데7단지점,"경기 파주시 가온로 205 (와동동, 해솔마을 7단지 롯데캐슬)",,
펠릭스해법학원,"서울 구로구 새말로 31 (구로동, 롯데구로아파트)",37.5031784,126.8820367
평촌 어바인퍼스트점,경기 안양시 동안구 경수대로 581 (호계동),37.3780332,126.9544688
평택 가내초점,경기 평택시 죽백7길 50 (죽백동),37.0053391,127.1154122
평택 가재우림점,"경기 평택시 막곡길 11 (가재동, 우림필유아파트)",37.0403509,127.0843628
평택 고덕자이점,경기 평택시 고덕면 고덕국제3길 136 (여염리),37.0508729,127.0472784
평택 고덕파라곤점,"경기 평택시 고덕국제8로 91 (고덕동, 고덕 국제신도시 파라곤 에듀포레)",37.041563,127.026166
평택 더샵모산초점,"경기 평택시 지제동삭1로 163 (동삭동, 더샵지제역센트럴파크1BL아파트)",37.0218662,127.0888351
평택 덕동초점 스마트 해법수학교습소,경기 평택시 평택5로 134,36.997601,127.1089327
평택 비전아이파크점,경기 평택시 용이동 639,36.9987807,127.1251636
평택 비전푸르지오1차점,"경기 평택시 용죽1로 14 (용이동, 평택 비전 푸르지오)",36.9952567,127.1210179
평택 비전한빛점,"경기 평택시 평남로 737 (비전동, 한빛아파트)",36.995786,127.117146
평택 세교부영1차점,"경기 평택시 세교공원로 66 (세교동, 부영아파트)",37.0034334,127.0841854
평택 센트럴자이5단지점,경기 평택시 동삭동 849-2,37.0152308,127.1034289
평택 소사벌초점,경기 평택시 동부공원로14번길 32-9 (비전동),36.9924789,127.1172496
평택 안중EiE점,경기 평택시 안중읍 현화리 47,36.9848971,126.9259407
평택 용이동e편한세상점,"경기 평택시 신흥1로 67 (용이동, e편한세상평택용이1단지)",37.0024111,127.1445262
평택 용이동금호어울림점,"경기 평택시 현촌3길 21 (용이동, 평택용이금호어울림 1단지)",37.0007999,127.130786
평택 용죽초점,경기 평택시 용죽2로 54 (용이동),36.9942793,127.1259799
평택 이화초점,경기 평택시 비전9길 23 (비전동),37.0033678,127.1096486
평택 지웰푸르지오점,경기 평택시 용죽1로 33 (용이동),36.9974321,127.1225082
평택 칠원동광점,경기 평택시 동삭동 340-6,37.0190339,127.0985964
평택 현촌리더스점,"경기 평택시 현촌4길 2-32 (용이동, 다올빌딩)",37.0001301,127.1335373
평화미소드림점,전북 전주시 완산구 평화동2가 457-4,35.7858487,127.1276974
평화일성점,전북 전주시 완산구 평화19길 15 (평화동1가),35.7951582,127.1380307
평화지곡초점,전북 전주시 완산구 평화동2가 909-1,35.7833433,127.1332014
포승 직영점,경기 평택시 포승읍 2함대길 20 (원정리),36.9953181,126.8349901
포항 구정초점,경북 포항시 남구 오천읍 구정길 29 (구정리),35.9810139,129.410599
포항 남부초등점,경북 포항시 북구 중흥로255번길 37-9 (죽도동),36.0271521,129.3566247
포항 대림힐이룸점,경북 포항시 북구 양학로34번길 1 (학잠동),36.0269583,129.3501704
포항 동해위드점,경북 포항시 남구 동해면 연오로7번길 1 (도구리),35.9880863,129.4423446
포항 두산위브점,"경북 포항시 북구 새천년대로 1235 (장성동, 두산 위브 더 제니스)",36.075066,129.3815002
포항 메트로시티점,경북 포항시 북구 우창로 166-1 (창포동),36.0673111,129.3672326
포항 신흥초점,경북 포항시 남구 상도로 46-1 (상도동),36.013042,129.3540975
포항 양덕e편한2차점,"경북 포항시 북구 천마로90번길 9 (양덕동, 2차이편한세상아파트)",36.0854625,129.3985474
포항 양덕삼성쉐르빌점,"경북 포항시 북구 양덕로50번길 33 (양덕동, 양덕삼성쉐르빌)",36.084703,129.405696
포항 양덕풍림아이원1호점,"경북 포항시 북구 양덕로 68 (양덕동, 풍림아이원아파트)",36.0847001,129.4034506
포항 양서초점,경북 포항시 북구 장량로139번길 34 (양덕동),36.084739,129.3943987
포항 연일점,경북 포항시 북구 삼호로217번길 19,36.0581842,129.375064
포항 오천부영2차점,"경북 포항시 남구 오천읍 남원로 85 (원리, 2차부영아파트)",35.9675935,129.3995886
포항 오천힐스테이트점,경북 포항시 남구 오천읍 북원로9번길 13 (원리),35.978681,129.4040507
포항 우방신천지1호점,"경북 포항시 북구 새천년대로1020번길 8 (두호동, 우방신천지아파트)",36.0594474,129.3711756
포항 우현점,경북 포항시 북구 우창동로 66 (우현동),36.0571905,129.3658081
포항 유강점,"경북 포항시 남구 연일읍 유강길9번길 57 (유강리, 대림한숲타운2단지아파트)",36.005211,129.314485
포항 이동SAS점,경북 포항시 남구 대이로 137-1 (이동),36.0273384,129.3401403
포항 이동점,"경북 포항시 남구 포스코대로 161 (대잠동, 우방파크빌아파트)",36.0261536,129.3437869
포항 장성점,경북 포항시 북구 새천년대로1249번길 10-6 (장성동),36.0750584,129.3836833
포항 지곡점,경북 포항시 남구 연일읍 연지로 90-3,36.0300607,129.3113006
포항 초곡삼구점,"경북 포항시 북구 흥해읍 초곡지구로58번길 52 (초곡리, 초곡삼구트리니엔 시티)",36.098057,129.3342509
포항 초곡점,경북 포항시 북구 흥해읍 초곡지구로58번길 38-6,36.0971544,129.3360136
포항 초곡호반점,"경북 포항시 북구 흥해읍 초곡지구로 176 (초곡리, 포항초곡호반베르디움)",36.0947697,129.3307704
포항 푸르지오점,"경북 포항시 북구 침촌지구로 10 (장성동, 장성 푸르지오)",36.0877183,129.3796976
포항 학천점,"경북 포항시 북구 흥해읍 도음로 877 (학천리, 학천1리마을회관)",36.0778415,129.3240373
포항 한양수자인점,"경북 포항시 북구 장량중앙로 33 (양덕동, 한양 수자인)",36.0916162,129.3858086
포항 해맞이초점,경북 포항시 북구 삼호로 413,36.0695376,129.3912327
포항 환호해맞이그린빌점,"경북 포항시 북구 삼호로 413 (환호동, 환호해맞이그린빌)",36.0695382,129.3917811
포항 효곡점,경북 포항시 남구 효자동길1번길 20 (효자동),36.0071686,129.3283105
포항 효자상도점,경북 포항시 남구 상도동 694,36.0089416,129.346424
포항 효자점,경북 포항시 남구 효성로15번길 31 (효자동),36.0067568,129.3384852
포항 흥해남산초점,경북 포항시 북구 흥해읍 중성로32번길 11,36.107484,129.346856
필탑학원,전북 전주시 완산구 호암로 29 (효자동2가),35.809404,127.0976003
하계 송 쌤the스마트학원,서울 노원구 하계동 270,37.6368495,127.0663824
하남 감일 단샘점,경기 하남시 감이동 443-1,37.4988111,127.1661736
하남 감일초교점,경기 하남시 감일백제로 105 (감이동),37.5089303,127.1589368
하남 나룰초교점,경기 하남시 덕풍북로259번길 19-6 (덕풍동),37.5475107,127.2104231
하남 덕풍주공2점,"경기 하남시 덕풍서로 45 (덕풍동, 휴먼시아꽃뫼마을2단지아파트)",37.550414,127.20162
하남 덕풍초교점,경기 하남시 덕풍공원로 17 (덕풍동),37.5417355,127.1985029
하남 덕풍한솔점,경기 하남시 덕풍동 548-11,37.533069,127.197922
하남 망월초점,경기 하남시 미사강변북로24번길 11 (망월동),37.5710541,127.1814357
하남 미사 중앙초교점,경기 하남시 미사강변한강로334번길 32 (망월동),37.5601965,127.1990607
하남 미사 청아초교점,경기 하남시 미사강변중앙로 100,37.5562723,127.1933307
하남 미사18단지점,"경기 하남시 미사강변서로 127 (망월동, 미사강변도시18단지)",37.5593111,127.1834919
하남 미사강변점,"경기 하남시 미사강변대로 208 (망월동, 우승프라자)",37.5682583,127.1850121
하남 미사써밋점,"경기 하남시 미사강변한강로 270 (망월동, 미사강변 호반 써밋)",37.5652019,127.1955734
하남 미사윤슬점,"경기 하남시 미사강변서로 127 (망월동, 미사강변도시18단지)",37.5593111,127.1834919
하남 북위례센터점,경기 하남시 학암동 산 1,37.4893621,127.1589568
